society,dataset_file,max_dataset_size,fuzzy_sets_file,ling_vars_file,rules_file_id,interpretability_index,min_nr_datapoints,min_certainty_threshold,genetic_algo,ga_nr_gen,pop_size,trial,STEP/DATAPOINT,use_correct_interpretation,social_interpretation,certainty_interpretation,contextualize,FSQ_position_qualifier_DIST_low_distance_a,FSQ_position_qualifier_DIST_low_distance_b,FSQ_position_qualifier_DIST_low_distance_c,FSQ_position_qualifier_DIST_low_distance_d,FSQ_position_qualifier_DIST_mid_distance_a,FSQ_position_qualifier_DIST_mid_distance_b,FSQ_position_qualifier_DIST_mid_distance_c,FSQ_position_qualifier_DIST_mid_distance_d,FSQ_position_qualifier_DIST_high_distance_a,FSQ_position_qualifier_DIST_high_distance_b,FSQ_position_qualifier_DIST_high_distance_c,FSQ_position_qualifier_DIST_high_distance_d,FSQ_position_qualifier_VOLUME_low_volume_a,FSQ_position_qualifier_VOLUME_low_volume_b,FSQ_position_qualifier_VOLUME_low_volume_c,FSQ_position_qualifier_VOLUME_low_volume_d,FSQ_position_qualifier_VOLUME_mid_volume_a,FSQ_position_qualifier_VOLUME_mid_volume_b,FSQ_position_qualifier_VOLUME_mid_volume_c,FSQ_position_qualifier_VOLUME_mid_volume_d,FSQ_position_qualifier_VOLUME_high_volume_a,FSQ_position_qualifier_VOLUME_high_volume_b,FSQ_position_qualifier_VOLUME_high_volume_c,FSQ_position_qualifier_VOLUME_high_volume_d,FSQ_position_qualifier_MOVEMENTS_low_mov_a,FSQ_position_qualifier_MOVEMENTS_low_mov_b,FSQ_position_qualifier_MOVEMENTS_low_mov_c,FSQ_position_qualifier_MOVEMENTS_low_mov_d,FSQ_position_qualifier_MOVEMENTS_mid_mov_a,FSQ_position_qualifier_MOVEMENTS_mid_mov_b,FSQ_position_qualifier_MOVEMENTS_mid_mov_c,FSQ_position_qualifier_MOVEMENTS_mid_mov_d,FSQ_position_qualifier_MOVEMENTS_high_mov_a,FSQ_position_qualifier_MOVEMENTS_high_mov_b,FSQ_position_qualifier_MOVEMENTS_high_mov_c,FSQ_position_qualifier_MOVEMENTS_high_mov_d
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,909,True,NEGATIVITY,"{'SOCIALITY': 0.006828325614402253, 'DUTY': 0.13333306586479615, 'POSITIVITY': -0.07832451667760641, 'MATING': 0.049999899699298536, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.050000270488748104, 'DECEPTION': 0.17954139951895307, 'NEGATIVITY': 0.17500416854457548}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,910,True,DECEPTION,"{'SOCIALITY': 0.025001086025722694, 'DUTY': 0.14999969909789568, 'POSITIVITY': -0.10000549169029309, 'MATING': 0.049999899699298536, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.07499981770380812, 'DECEPTION': 0.15000222015374753, 'NEGATIVITY': 0.12832597877169177}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,911,True,SOCIALITY,"{'SOCIALITY': 0.2000021048845394, 'DUTY': 2.1346655835951075e-17, 'POSITIVITY': 0.15000597209034103, 'MATING': 0.025001197502020508, 'ADVERSITY': 0.057135133965701274, 'INTELLECT': 0.10713599834100124, 'DECEPTION': 0.05000161791621724, 'NEGATIVITY': -0.04284683038305239}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,912,True,DUTY,"{'SOCIALITY': -0.027641201811068095, 'DUTY': 0.48999901705312526, 'POSITIVITY': -0.07740973514251259, 'MATING': 0.011665284088402537, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.007134271843859845, 'DECEPTION': 0.0900124195076687, 'NEGATIVITY': 0.14080468100585572}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,913,True,INTELLECT,"{'SOCIALITY': 0.025001086025722694, 'DUTY': 0.14999969909789568, 'POSITIVITY': -0.10000549169029309, 'MATING': 0.049999899699298536, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.07499981770380812, 'DECEPTION': 0.15000222015374753, 'NEGATIVITY': 0.12832597877169177}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,914,True,ADVERSITY,"{'SOCIALITY': -0.016666633233099516, 'DUTY': 3.5988168232043795e-18, 'POSITIVITY': 3.5988168232043795e-18, 'MATING': -0.050000270488748125, 'ADVERSITY': 0.02499993865993912, 'INTELLECT': 0.011355708807752395, 'DECEPTION': -4.234783519826704e-18, 'NEGATIVITY': -0.07499981770380817}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,915,True,MATING,"{'SOCIALITY': 0.13056263610774976, 'DUTY': 0.049999899699298536, 'POSITIVITY': 0.012499974924824651, 'MATING': 0.23333286526339328, 'ADVERSITY': 0.050000270488748104, 'INTELLECT': 0.042846830383052315, 'DECEPTION': 0.07499983468942581, 'NEGATIVITY': 0.0374999247744739}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,916,True,POSITIVITY,"{'SOCIALITY': 0.12976382710974363, 'DUTY': -0.07144397277950527, 'POSITIVITY': 0.12500090295686422, 'MATING': 0.10717477531135093, 'ADVERSITY': -1.3623114842516109e-17, 'INTELLECT': 0.050000270488748104, 'DECEPTION': -0.00713427184385985, 'NEGATIVITY': -0.08165998740627843}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,917,True,NEGATIVITY,"{'SOCIALITY': 0.006828325614402253, 'DUTY': 0.19999959879719395, 'POSITIVITY': -0.1431749209526988, 'MATING': 0.09999979939859698, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.07499981770380812, 'DECEPTION': 0.17954139951895307, 'NEGATIVITY': 0.21135898024890587}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,918,True,DECEPTION,"{'SOCIALITY': 0.1000060116056625, 'DUTY': 0.04999989969929857, 'POSITIVITY': 0.03290666940071619, 'MATING': 0.057135133965701274, 'ADVERSITY': 0.10000014286484556, 'INTELLECT': 0.10000014286484556, 'DECEPTION': 0.15000210489927046, 'NEGATIVITY': 0.1000077867862366}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,919,True,SOCIALITY,"{'SOCIALITY': 0.2071377338513571, 'DUTY': -0.11834256840830654, 'POSITIVITY': 0.17954139951895307, 'MATING': 0.01666663323309953, 'ADVERSITY': 0.011355708807752395, 'INTELLECT': 0.10713599834100124, 'DECEPTION': -6.303355883344707e-18, 'NEGATIVITY': -0.12954084597964155}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,920,True,DUTY,"{'SOCIALITY': 0.06135652451518645, 'DUTY': 0.19999959879719395, 'POSITIVITY': -0.03333326646619896, 'MATING': 0.09999979939859698, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.050000270488748104, 'DECEPTION': 0.08333316616549757, 'NEGATIVITY': 0.08333316616549767}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,921,True,INTELLECT,"{'SOCIALITY': 0.1499996990978955, 'DUTY': 0.1499996990978955, 'POSITIVITY': 1.2454771370052308e-17, 'MATING': 0.1499996990978955, 'ADVERSITY': 0.09999979939859702, 'INTELLECT': 0.09999979939859702, 'DECEPTION': 0.09999979939859702, 'NEGATIVITY': 0.09999979939859702}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,922,True,ADVERSITY,"{'SOCIALITY': 5.5381232403320255e-18, 'DUTY': 0.09999979939859704, 'POSITIVITY': -0.05715517822360422, 'MATING': 0.016186661144683975, 'ADVERSITY': 0.050000270488748104, 'INTELLECT': 0.011355708807752395, 'DECEPTION': 0.07795521207463482, 'NEGATIVITY': 0.07167986337236186}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,923,True,MATING,"{'SOCIALITY': 1.2454771370052308e-17, 'DUTY': 0.0499998996992985, 'POSITIVITY': 0.09999979939859702, 'MATING': 0.0499998996992985, 'ADVERSITY': 0.09999979939859702, 'INTELLECT': -0.09999979939859707, 'DECEPTION': 0.0499998996992985, 'NEGATIVITY': 0.09999979939859702}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,924,True,POSITIVITY,"{'SOCIALITY': 0.11711642445885467, 'DUTY': -0.04546074870987776, 'POSITIVITY': 0.16618575846043654, 'MATING': 0.13679388283670907, 'ADVERSITY': 0.033814461935806714, 'INTELLECT': 0.033814461935806714, 'DECEPTION': 0.027938713807428024, 'NEGATIVITY': -0.057351404132520066}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,925,True,NEGATIVITY,"{'SOCIALITY': -0.02499993865993912, 'DUTY': 0.10682929040726823, 'POSITIVITY': -0.07499984954894771, 'MATING': 3.5988168232043795e-18, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': -0.020460805980389667, 'DECEPTION': 0.1204599153406804, 'NEGATIVITY': 0.1386439497628351}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,926,True,DECEPTION,"{'SOCIALITY': 0.08501438137797893, 'DUTY': 0.04546074870987776, 'POSITIVITY': 0.08025556862766173, 'MATING': 0.025001197502020508, 'ADVERSITY': 0.0795402938832718, 'INTELLECT': 0.1000022354163963, 'DECEPTION': 0.14286495546159497, 'NEGATIVITY': 0.04723153747285448}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,927,True,SOCIALITY,"{'SOCIALITY': 0.2000021048845394, 'DUTY': -0.011098610524937106, 'POSITIVITY': 0.1250042850088665, 'MATING': 0.09501200023150154, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.1500000184594722, 'DECEPTION': 0.07499981770380812, 'NEGATIVITY': -0.04284683038305239}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,928,True,DUTY,"{'SOCIALITY': -6.303355883344707e-18, 'DUTY': 0.14999969909789568, 'POSITIVITY': 0.006805216410930306, 'MATING': 0.0499998996992985, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': -0.020460805980389667, 'DECEPTION': 0.08333316616549764, 'NEGATIVITY': 0.09999979939859716}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
